type,category,subcategory,priority,message
disaster,fire,vehicle_fire,3,theres emergency. vehicle burning bad. veh fire on rd. hurry pls.
disaster,medical,heavy_bleeding,1,This is an emergency. hes bleeding out. respond asap.
disaster,infrastructure_damage,utility,2,need help now. util lines dmg. Please acknowledge this message and dispatch assistance.
disaster,missing_person,adult,2,Please help. person disappeared idk where. famly member is mising. req rescue asap.
disaster,structure_damage,severe,1,mayday. total structural failure. building fell down. waiting for help.
disaster,utility,water_outage,2,urgent situation pls help. no running water. need emergncy crew now.
disaster,flooding,street_flooding,3,Help help. street covered in water. water on all the roads. need svc rn.
disaster,missing_person,adult,2,This is an emergency. adult missing. can't locate family member. ETA pls.
disaster,missing_person,elderly,1,nd help rn. elderly lost. can't find elderly relative. respond asap.
disaster,missing_person,elderly,1,urgent. senor wanderd off. cant find elderly relative. Please acknowledge this message and dispatch assistance.
disaster,missing_person,elderly,1,emergncy need help. cant find elderly fam mbr. send emergency services.
disaster,flooding,street_flooding,3,need assistance rn. streets underwater. send aid 2 loc.
disaster,supply_request,clothing,4,theres emergency. no warm clothes. Emergency crews are needed at this location.
disaster,evacuation,mandatory,1,urgent. must evacuate now. Please acknowledge this message and dispatch assistance.
disaster,structure_damage,light,4,help. roof dmg minor. light structural damage. need emergncy crew now.
disaster,evacuation,mandatory,1,Mayday mayday. evacuation order. Send emergency services.
disaster,trapped,under_debris,1,Emergency. traped under ruble. trapped beneath the wreckage. Waiting for assistance.
disaster,infrastructure_damage,road,5,emergency situation. highway damage. road cant pass. Send emergency services.
disaster,utility,power_outage,4,Anyone there. lost power. plz send responders quick.
disaster,trapped,in_vehicle,2,Requesting immediate help. can't get out of vehicle. Requesting immediate response.
disaster,infrastructure_damage,road,5,Urgent situation here. road collapsed. highway damaged. pls respond.
disaster,evacuation,mandatory,1,need emerg svc. mand evac now. need help rn.
disaster,infrastructure_damage,road,5,help. highway damaged. req rescue asap.
disaster,evacuation,mandatory,1,urgent help needed. told evacuate now. send help imediately.
disaster,missing_person,child,1,emergency situation. cant find my kid. Emergency crews are needed at this location.
disaster,trapped,in_vehicle,2,need emerg svc. The doors are jammed and we cannot exit the vehicle. trapped in the vehicle. pls send help asap.
disaster,utility,water_outage,2,Urgent situation here. no tap wtr rn. Please send help immediately.
disaster,utility,water_outage,2,Please respond as soon as possible. No water is coming from any of the taps. pipes dry. over n out.
disaster,utility,power_outage,4,sum1 help. lost power. Need help now.
disaster,missing_person,child,1,Mayday mayday. child missing help. over n out.
disaster,fire,structural_fire,2,Anyone there. apt complex burning. rspnd 2 this msg.
disaster,supply_request,food,3,emergncy need help. We need shelf-stable food for the displaced families. need svc rn.
disaster,missing_person,child,1,Mayday mayday. chld is mising. Our child is missing after we evacuated the area. need immediate response.
disaster,missing_person,adult,2,Can someone assist us. person missing. cant find fam mbr. Please acknowledge this message and dispatch assistance.
disaster,trapped,in_vehicle,2,urgent. trpd in veh. We are waiting in a safe place for responders.
disaster,infrastructure_damage,other,4,help needed asap. Communication equipment across the area has failed. pls respond.
disaster,trapped,under_debris,1,This is an emergency. trapped beneath the wreckage. need emergncy crew now.
disaster,supply_request,other,,emergency help. need emergncy suplies. Please acknowledge this message and dispatch assistance.
disaster,infrastructure_damage,bridge,3,hlp pls. brige is damged. Waiting for assistance.
disaster,supply_request,water,2,help us. need clean watter. need emergncy crew now.
disaster,utility,gas_leak,1,plz help us asap. gas leak detected. smell gas. send emergency services.
disaster,medical,injury,1,sum1 help. person injured bad cant move. send help quick.
disaster,supply_request,other,,help needed asap. need assistance with resources. over n out.
disaster,flooding,house_flooding,2,help. home filling with water. need svc rn.
disaster,evacuation,mandatory,1,help us. must evac imediately. hurry pls.
disaster,supply_request,clothing,4,Anyone there. Displaced residents need dry and warm clothing. help needed now.
disaster,flooding,house_flooding,2,hlp pls. house is flooding. hse filling w wtr. Waiting for assistance.
disaster,structure_damage,severe,1,nd help rn. building collapsed. help needed now.
disaster,fire,vehicle_fire,3,help. vehicle burning. Flames are coming from the car engine. Please acknowledge this message and dispatch assistance.
disaster,supply_request,water,2,Can someone assist us. need h2o. need help rn.
disaster,infrastructure_damage,bridge,3,need help now. bridge damaged unstable. rspnd 2 this msg.
disaster,evacuation,mandatory,1,emergency situation. A mandatory evacuation is now in effect. send help quick.
disaster,supply_request,clothing,4,911 situation here. clothes wer destroyd. need svc rn.
disaster,infrastructure_damage,other,4,plz help us asap. infrastructure damage. A public facility was severely damaged by the disaster. Waiting for assistance.
disaster,supply_request,clothing,4,emergncy need help. need warm cloths badly. pls send help asap.
disaster,fire,wildfire,1,emergncy need help. wildfire out of control. send help quick.
disaster,evacuation,mandatory,1,Please respond as soon as possible. forced evacuate. evacuation order. pls send help asap.
disaster,fire,structural_fire,2,We require emergency assistance. appartment on fire. rspnd 2 this msg.
disaster,missing_person,adult,2,urgent help needed. adult missing. cant find fam mbr. need emergncy crew now.
disaster,supply_request,food,3,Need urgent assistance. running out of food. no food. send aid 2 loc.
disaster,fire,wildfire,1,emergncy need help. wild fire approaching. fire jumping from tree to tree. Send emergency services.
disaster,flooding,street_flooding,3,emergncy need help. Flooding has blocked the only road out. cant get out flooded roads. send help quick.
disaster,supply_request,clothing,4,SOS pls rspnd. clothes destroyed. send someone quick.
disaster,structure_damage,severe,1,Mayday mayday. sev struct dmg bldg down. waiting for help.
disaster,structure_damage,moderate,2,emergency situation. structure compromized. walls crackng badly. respond asap.
disaster,medical,heavy_bleeding,1,Can someone assist us. bleeding severely from wound. Requesting immediate response.
disaster,evacuation,mandatory,1,SOS. A mandatory evacuation is now in effect. send help quick.
disaster,missing_person,child,1,pls help. cant find child anywhere. lost my child. Send someone quickly.
disaster,evacuation,voluntary,5,urgent msg. preparing to evacuate. thinking bout evacuating. Send emergency services.
disaster,structure_damage,moderate,2,emergency situation. walls cracking bad. The property has major cracks and may be unsafe. Waiting for assistance.
disaster,flooding,street_flooding,3,streets underwater. roads flooded. Requesting immediate response.
disaster,fire,wildfire,1,need help now. flames coming our way. forest fire heading towards us. waiting for help.
disaster,infrastructure_damage,other,4,Help help. towers down. comunication tower damged. send someone quick.
disaster,medical,light_bleeding,3,help. minor injury with bleeding. req rescue asap.
disaster,fire,wildfire,1,mayday. flames spreading across the hillside. pls respond.
disaster,supply_request,other,,theres emergency. need emergncy suplies. send someone quick.
disaster,fire,structural_fire,2,help. house burning down. Waiting for assistance.
disaster,missing_person,child,1,omg help. lost sight of my kid. We are waiting in a safe place for responders.
disaster,medical,light_bleeding,3,need help now. minor lac pls chk. plz send responders quick.
disaster,evacuation,mandatory,1,911 situation here. EVAC order leave asap. need immediate response.
disaster,missing_person,child,1,Anyone there. kid missing. ETA pls.
disaster,structure_damage,moderate,2,walls crackng badly. req rescue asap.
disaster,flooding,house_flooding,2,watter coming thru house. water in the house. Please acknowledge this message and dispatch assistance.
disaster,missing_person,elderly,1,help. elderly person missing. Need help now.
disaster,utility,gas_leak,1,sum1 help. gas line broken. gas leak in the area. pls send help asap.
disaster,medical,unconscious,2,911 situation here. completely unresponsive. blacked out on ground. plz send responders quick.
disaster,missing_person,child,1,Can someone assist us. child wandered off. child missing help. Please send help immediately.
disaster,evacuation,voluntary,5,We require emergency assistance. planning 2 leave. send emergency services.
disaster,trapped,under_debris,1,Please respond as soon as possible. cant get out under rubble. need emergncy crew now.
disaster,trapped,in_vehicle,2,urgent. We are stuck inside a vehicle after the disaster. send emergency services.
disaster,trapped,under_debris,1,Need urgent assistance. stuck under the debris. traped under ruble. Please send help immediately.
